Function,Selection,Crossover,Mutation,Pop_Size,Iters,fitness,generation_found,FE
F11,tournament_3,uniform_rank_2,average,250,200,4.2811520000000005,36.0,7200.0
F11,tournament_3,uniform_rank_2,average,250,200,4.2811520000000005,63.0,12600.0
F11,tournament_3,uniform_rank_2,average,250,200,4.360384,22.0,4400.0
F11,tournament_3,uniform_rank_2,average,250,200,4.360384,62.0,12400.0
F11,tournament_3,uniform_rank_2,strong,250,200,4.00096,30.0,6000.0
F11,tournament_3,uniform_rank_2,strong,250,200,4.640576,47.0,9400.0
F11,tournament_3,uniform_rank_2,strong,250,200,4.00096,1.0,200.0
F11,tournament_3,uniform_rank_2,strong,250,200,4.2811520000000005,54.0,10800.0
F11,tournament_3,uniform_rank_2,strong,250,200,4.2811520000000005,8.0,1600.0
F11,tournament_3,uniform_rank_7,weak,250,200,4.00096,2.0,400.0
F11,tournament_3,uniform_rank_7,weak,250,200,4.2811520000000005,16.0,3200.0
F11,tournament_3,uniform_rank_7,weak,250,200,3.921728,,
F11,tournament_3,uniform_rank_7,weak,250,200,3.6415360000000003,,
F11,tournament_3,uniform_rank_7,weak,250,200,3.921728,,
F11,tournament_3,uniform_rank_7,average,250,200,4.00096,4.0,800.0
F11,tournament_3,uniform_rank_7,average,250,200,3.9217280000000008,,
F11,tournament_3,uniform_rank_7,average,250,200,4.2811520000000005,12.0,2400.0
F11,tournament_3,uniform_rank_7,average,250,200,4.00096,75.0,15000.0
F11,tournament_3,uniform_rank_7,average,250,200,4.00096,62.0,12400.0
F11,tournament_3,uniform_rank_7,strong,250,200,4.2811520000000005,40.0,8000.0
F11,tournament_3,uniform_rank_7,strong,250,200,4.2811520000000005,102.0,20400.0
F11,tournament_3,uniform_rank_7,strong,250,200,4.2811520000000005,42.0,8400.0
F11,tournament_3,uniform_rank_7,strong,250,200,4.00096,8.0,1600.0
F11,tournament_3,uniform_rank_7,strong,250,200,4.2811520000000005,35.0,7000.0
F11,tournament_3,uniform_tour_3,weak,250,200,3.921728,,
F11,tournament_3,uniform_tour_3,weak,250,200,3.921728,,
F11,tournament_3,uniform_tour_3,weak,250,200,4.00096,6.0,1200.0
F11,tournament_3,uniform_tour_3,weak,250,200,4.00096,52.0,10400.0
F11,tournament_3,uniform_tour_3,weak,250,200,4.2811520000000005,5.0,1000.0
F11,tournament_3,uniform_tour_3,average,250,200,4.2811520000000005,53.0,10600.0
F11,tournament_3,uniform_tour_3,average,250,200,4.2811520000000005,12.0,2400.0
F11,tournament_3,uniform_tour_3,average,250,200,4.360384,12.0,2400.0
F11,tournament_3,uniform_tour_3,average,250,200,4.2811520000000005,35.0,7000.0
F11,tournament_3,uniform_tour_3,average,250,200,4.2811520000000005,19.0,3800.0
F11,tournament_3,uniform_tour_3,strong,250,200,4.2811520000000005,17.0,3400.0
F11,tournament_3,uniform_tour_3,strong,250,200,4.2811520000000005,72.0,14400.0
F11,tournament_3,uniform_tour_3,strong,250,200,4.2811520000000005,19.0,3800.0
F11,tournament_3,uniform_tour_3,strong,250,200,4.00096,116.0,23200.0
F11,tournament_3,uniform_tour_3,strong,250,200,4.2811520000000005,35.0,7000.0
F11,tournament_3,uniform_tour_7,weak,250,200,3.9217280000000008,,
F11,tournament_3,uniform_tour_7,weak,250,200,3.9217280000000008,,
F11,tournament_3,uniform_tour_7,weak,250,200,3.6415360000000003,,
F11,tournament_3,uniform_tour_7,weak,250,200,3.9217280000000008,,
F11,tournament_3,uniform_tour_7,weak,250,200,3.9217280000000008,,
F11,tournament_3,uniform_tour_7,average,250,200,4.2811520000000005,34.0,6800.0
F11,tournament_3,uniform_tour_7,average,250,200,4.2811520000000005,5.0,1000.0
F11,tournament_3,uniform_tour_7,average,250,200,4.2811520000000005,41.0,8200.0
F11,tournament_3,uniform_tour_7,average,250,200,4.640576,11.0,2200.0
F11,tournament_3,uniform_tour_7,average,250,200,4.640576,8.0,1600.0
F11,tournament_3,uniform_tour_7,strong,250,200,4.00096,194.0,38800.0
F11,tournament_3,uniform_tour_7,strong,250,200,4.2811520000000005,9.0,1800.0
F11,tournament_3,uniform_tour_7,strong,250,200,4.2811520000000005,4.0,800.0
F11,tournament_3,uniform_tour_7,strong,250,200,4.2811520000000005,96.0,19200.0
F11,tournament_3,uniform_tour_7,strong,250,200,4.2811520000000005,136.0,27200.0
F11,tournament_5,empty,weak,250,200,3.562304,,
F11,tournament_5,empty,weak,250,200,4.2811520000000005,105.0,21000.0
F11,tournament_5,empty,weak,250,200,3.9217280000000008,,
F11,tournament_5,empty,weak,250,200,4.2811520000000005,89.0,17800.0
F11,tournament_5,empty,weak,250,200,5.0,3.0,600.0
F11,tournament_5,empty,average,250,200,5.0,4.0,800.0
F11,tournament_5,empty,average,250,200,5.0,3.0,600.0
F11,tournament_5,empty,average,250,200,5.0,15.0,3000.0
F11,tournament_5,empty,average,250,200,5.0,4.0,800.0
F11,tournament_5,empty,average,250,200,5.0,5.0,1000.0
F11,tournament_5,empty,strong,250,200,4.640576,11.0,2200.0
F11,tournament_5,empty,strong,250,200,4.640576,10.0,2000.0
F11,tournament_5,empty,strong,250,200,4.640576,3.0,600.0
F11,tournament_5,empty,strong,250,200,4.640576,11.0,2200.0
F11,tournament_5,empty,strong,250,200,4.640576,3.0,600.0
F11,tournament_5,one_point,weak,250,200,5.0,3.0,600.0
F11,tournament_5,one_point,weak,250,200,5.0,3.0,600.0
F11,tournament_5,one_point,weak,250,200,5.0,4.0,800.0
F11,tournament_5,one_point,weak,250,200,4.640576,5.0,1000.0
F11,tournament_5,one_point,weak,250,200,5.0,4.0,800.0
F11,tournament_5,one_point,average,250,200,5.0,3.0,600.0
F11,tournament_5,one_point,average,250,200,5.0,4.0,800.0
F11,tournament_5,one_point,average,250,200,5.0,2.0,400.0
F11,tournament_5,one_point,average,250,200,5.0,4.0,800.0
F11,tournament_5,one_point,average,250,200,5.0,2.0,400.0
F11,tournament_5,one_point,strong,250,200,5.0,7.0,1400.0
F11,tournament_5,one_point,strong,250,200,4.640576,6.0,1200.0
F11,tournament_5,one_point,strong,250,200,4.640576,5.0,1000.0
F11,tournament_5,one_point,strong,250,200,4.640576,4.0,800.0
F11,tournament_5,one_point,strong,250,200,4.640576,4.0,800.0
F11,tournament_5,two_point,weak,250,200,5.0,4.0,800.0
F11,tournament_5,two_point,weak,250,200,5.0,5.0,1000.0
F11,tournament_5,two_point,weak,250,200,5.0,3.0,600.0
F11,tournament_5,two_point,weak,250,200,5.0,3.0,600.0
F11,tournament_5,two_point,weak,250,200,5.0,4.0,800.0
F11,tournament_5,two_point,average,250,200,5.0,4.0,800.0
F11,tournament_5,two_point,average,250,200,5.0,4.0,800.0
F11,tournament_5,two_point,average,250,200,5.0,5.0,1000.0
F11,tournament_5,two_point,average,250,200,5.0,3.0,600.0
F11,tournament_5,two_point,average,250,200,5.0,4.0,800.0
F11,tournament_5,two_point,strong,250,200,4.640576,1.0,200.0
F11,tournament_5,two_point,strong,250,200,4.640576,4.0,800.0
F11,tournament_5,two_point,strong,250,200,4.640576,6.0,1200.0
F11,tournament_5,two_point,strong,250,200,4.640576,10.0,2000.0
F11,tournament_5,two_point,strong,250,200,4.640576,6.0,1200.0
F11,tournament_5,uniform_2,weak,250,200,4.2811520000000005,23.0,4600.0
F11,tournament_5,uniform_2,weak,250,200,4.640576,15.0,3000.0
F11,tournament_5,uniform_2,weak,250,200,4.640576,12.0,2400.0
F11,tournament_5,uniform_2,weak,250,200,4.2811520000000005,3.0,600.0
F11,tournament_5,uniform_2,weak,250,200,4.640576,15.0,3000.0
F11,tournament_5,uniform_2,average,250,200,5.0,13.0,2600.0
F11,tournament_5,uniform_2,average,250,200,4.640576,26.0,5200.0
F11,tournament_5,uniform_2,average,250,200,4.640576,17.0,3400.0
F11,tournament_5,uniform_2,average,250,200,4.640576,20.0,4000.0
F11,tournament_5,uniform_2,average,250,200,5.0,26.0,5200.0
F11,tournament_5,uniform_2,strong,250,200,4.2811520000000005,19.0,3800.0
F11,tournament_5,uniform_2,strong,250,200,4.2811520000000005,54.0,10800.0
F11,tournament_5,uniform_2,strong,250,200,4.2811520000000005,4.0,800.0
F11,tournament_5,uniform_2,strong,250,200,4.2811520000000005,47.0,9400.0
F11,tournament_5,uniform_2,strong,250,200,4.00096,8.0,1600.0
F11,tournament_5,uniform_7,weak,250,200,3.921728,,
F11,tournament_5,uniform_7,weak,250,200,3.6415360000000003,,
F11,tournament_5,uniform_7,weak,250,200,3.9217280000000008,,
F11,tournament_5,uniform_7,weak,250,200,3.9217280000000008,,
F11,tournament_5,uniform_7,weak,250,200,4.00096,13.0,2600.0
F11,tournament_5,uniform_7,average,250,200,4.2811520000000005,100.0,20000.0
F11,tournament_5,uniform_7,average,250,200,4.00096,29.0,5800.0
F11,tournament_5,uniform_7,average,250,200,4.2811520000000005,2.0,400.0
F11,tournament_5,uniform_7,average,250,200,4.00096,19.0,3800.0
F11,tournament_5,uniform_7,average,250,200,4.2811520000000005,70.0,14000.0
F11,tournament_5,uniform_7,strong,250,200,4.2811520000000005,5.0,1000.0
F11,tournament_5,uniform_7,strong,250,200,4.00096,91.0,18200.0
F11,tournament_5,uniform_7,strong,250,200,4.00096,75.0,15000.0
F11,tournament_5,uniform_7,strong,250,200,4.2811520000000005,136.0,27200.0
F11,tournament_5,uniform_7,strong,250,200,4.2811520000000005,69.0,13800.0
F11,tournament_5,uniform_prop_2,weak,250,200,4.640576,7.0,1400.0
F11,tournament_5,uniform_prop_2,weak,250,200,5.0,13.0,2600.0
F11,tournament_5,uniform_prop_2,weak,250,200,5.0,5.0,1000.0
F11,tournament_5,uniform_prop_2,weak,250,200,4.640576,11.0,2200.0
F11,tournament_5,uniform_prop_2,weak,250,200,5.0,10.0,2000.0
F11,tournament_5,uniform_prop_2,average,250,200,5.0,5.0,1000.0
F11,tournament_5,uniform_prop_2,average,250,200,5.0,8.0,1600.0
F11,tournament_5,uniform_prop_2,average,250,200,5.0,12.0,2400.0
F11,tournament_5,uniform_prop_2,average,250,200,5.0,11.0,2200.0
F11,tournament_5,uniform_prop_2,average,250,200,5.0,10.0,2000.0
F11,tournament_5,uniform_prop_2,strong,250,200,4.2811520000000005,109.0,21800.0
F11,tournament_5,uniform_prop_2,strong,250,200,4.2811520000000005,98.0,19600.0
F11,tournament_5,uniform_prop_2,strong,250,200,4.2811520000000005,23.0,4600.0
F11,tournament_5,uniform_prop_2,strong,250,200,4.2811520000000005,19.0,3800.0
F11,tournament_5,uniform_prop_2,strong,250,200,4.360384,15.0,3000.0
F11,tournament_5,uniform_prop_7,weak,250,200,3.921728,,
F11,tournament_5,uniform_prop_7,weak,250,200,3.9217280000000008,,
F11,tournament_5,uniform_prop_7,weak,250,200,3.6415360000000003,,
F11,tournament_5,uniform_prop_7,weak,250,200,4.2811520000000005,2.0,400.0
F11,tournament_5,uniform_prop_7,weak,250,200,4.00096,12.0,2400.0
F11,tournament_5,uniform_prop_7,average,250,200,4.2811520000000005,13.0,2600.0
F11,tournament_5,uniform_prop_7,average,250,200,4.2811520000000005,6.0,1200.0
F11,tournament_5,uniform_prop_7,average,250,200,4.360384,6.0,1200.0
F11,tournament_5,uniform_prop_7,average,250,200,3.9217280000000008,,
F11,tournament_5,uniform_prop_7,average,250,200,4.2811520000000005,62.0,12400.0
F11,tournament_5,uniform_prop_7,strong,250,200,4.640576,15.0,3000.0
F11,tournament_5,uniform_prop_7,strong,250,200,4.2811520000000005,11.0,2200.0
F11,tournament_5,uniform_prop_7,strong,250,200,4.00096,84.0,16800.0
F11,tournament_5,uniform_prop_7,strong,250,200,4.2811520000000005,53.0,10600.0
F11,tournament_5,uniform_prop_7,strong,250,200,4.2811520000000005,25.0,5000.0
F11,tournament_5,uniform_rank_2,weak,250,200,4.2811520000000005,7.0,1400.0
F11,tournament_5,uniform_rank_2,weak,250,200,4.640576,14.0,2800.0
F11,tournament_5,uniform_rank_2,weak,250,200,4.2811520000000005,13.0,2600.0
F11,tournament_5,uniform_rank_2,weak,250,200,4.2811520000000005,14.0,2800.0
F11,tournament_5,uniform_rank_2,weak,250,200,4.640576,10.0,2000.0
F11,tournament_5,uniform_rank_2,average,250,200,4.640576,26.0,5200.0
F11,tournament_5,uniform_rank_2,average,250,200,5.0,7.0,1400.0
F11,tournament_5,uniform_rank_2,average,250,200,5.0,13.0,2600.0
F11,tournament_5,uniform_rank_2,average,250,200,5.0,13.0,2600.0
F11,tournament_5,uniform_rank_2,average,250,200,5.0,4.0,800.0
F11,tournament_5,uniform_rank_2,strong,250,200,4.2811520000000005,45.0,9000.0
F11,tournament_5,uniform_rank_2,strong,250,200,4.640576,9.0,1800.0
F11,tournament_5,uniform_rank_2,strong,250,200,4.2811520000000005,34.0,6800.0
F11,tournament_5,uniform_rank_2,strong,250,200,4.360384,30.0,6000.0
F11,tournament_5,uniform_rank_2,strong,250,200,4.2811520000000005,40.0,8000.0
F11,tournament_5,uniform_rank_7,weak,250,200,4.00096,17.0,3400.0
F11,tournament_5,uniform_rank_7,weak,250,200,3.9217280000000008,,
F11,tournament_5,uniform_rank_7,weak,250,200,3.921728,,
F11,tournament_5,uniform_rank_7,weak,250,200,3.9217280000000008,,
F11,tournament_5,uniform_rank_7,weak,250,200,3.921728,,
F11,tournament_5,uniform_rank_7,average,250,200,4.2811520000000005,11.0,2200.0
F11,tournament_5,uniform_rank_7,average,250,200,4.00096,125.0,25000.0
F11,tournament_5,uniform_rank_7,average,250,200,4.2811520000000005,46.0,9200.0
F11,tournament_5,uniform_rank_7,average,250,200,3.9217280000000008,,
F11,tournament_5,uniform_rank_7,average,250,200,3.9217280000000008,,
F11,tournament_5,uniform_rank_7,strong,250,200,4.2811520000000005,18.0,3600.0
F11,tournament_5,uniform_rank_7,strong,250,200,4.00096,72.0,14400.0
F11,tournament_5,uniform_rank_7,strong,250,200,4.2811520000000005,78.0,15600.0
F11,tournament_5,uniform_rank_7,strong,250,200,4.2811520000000005,13.0,2600.0
F11,tournament_5,uniform_rank_7,strong,250,200,4.2811520000000005,3.0,600.0
F11,tournament_5,uniform_tour_3,weak,250,200,4.640576,11.0,2200.0
F11,tournament_5,uniform_tour_3,weak,250,200,4.2811520000000005,13.0,2600.0
F11,tournament_5,uniform_tour_3,weak,250,200,4.2811520000000005,2.0,400.0
F11,tournament_5,uniform_tour_3,weak,250,200,4.640576,11.0,2200.0
F11,tournament_5,uniform_tour_3,weak,250,200,5.0,12.0,2400.0
F11,tournament_5,uniform_tour_3,average,250,200,5.0,7.0,1400.0
F11,tournament_5,uniform_tour_3,average,250,200,5.0,17.0,3400.0
F11,tournament_5,uniform_tour_3,average,250,200,5.0,7.0,1400.0
F11,tournament_5,uniform_tour_3,average,250,200,5.0,24.0,4800.0
F11,tournament_5,uniform_tour_3,average,250,200,5.0,12.0,2400.0
F11,tournament_5,uniform_tour_3,strong,250,200,4.360384,20.0,4000.0
F11,tournament_5,uniform_tour_3,strong,250,200,4.2811520000000005,16.0,3200.0
F11,tournament_5,uniform_tour_3,strong,250,200,4.2811520000000005,5.0,1000.0
F11,tournament_5,uniform_tour_3,strong,250,200,4.2811520000000005,87.0,17400.0
F11,tournament_5,uniform_tour_3,strong,250,200,4.2811520000000005,34.0,6800.0
F11,tournament_5,uniform_tour_7,weak,250,200,4.640576,4.0,800.0
F11,tournament_5,uniform_tour_7,weak,250,200,4.2811520000000005,14.0,2800.0
F11,tournament_5,uniform_tour_7,weak,250,200,5.0,13.0,2600.0
F11,tournament_5,uniform_tour_7,weak,250,200,4.2811520000000005,8.0,1600.0
F11,tournament_5,uniform_tour_7,weak,250,200,4.2811520000000005,11.0,2200.0
F11,tournament_5,uniform_tour_7,average,250,200,5.0,11.0,2200.0
F11,tournament_5,uniform_tour_7,average,250,200,4.640576,10.0,2000.0
F11,tournament_5,uniform_tour_7,average,250,200,5.0,8.0,1600.0
F11,tournament_5,uniform_tour_7,average,250,200,5.0,12.0,2400.0
F11,tournament_5,uniform_tour_7,average,250,200,5.0,15.0,3000.0
F11,tournament_5,uniform_tour_7,strong,250,200,4.360384,40.0,8000.0
F11,tournament_5,uniform_tour_7,strong,250,200,4.2811520000000005,11.0,2200.0
F11,tournament_5,uniform_tour_7,strong,250,200,4.2811520000000005,48.0,9600.0
F11,tournament_5,uniform_tour_7,strong,250,200,4.2811520000000005,75.0,15000.0
F11,tournament_5,uniform_tour_7,strong,250,200,4.2811520000000005,102.0,20400.0
F11,tournament_7,empty,weak,250,200,4.2811520000000005,100.0,20000.0
F11,tournament_7,empty,weak,250,200,3.921728,,
F11,tournament_7,empty,weak,250,200,4.2811520000000005,192.0,38400.0
F11,tournament_7,empty,weak,250,200,4.2811520000000005,138.0,27600.0
F11,tournament_7,empty,weak,250,200,3.921728,,
F11,tournament_7,empty,average,250,200,4.640576,16.0,3200.0
F11,tournament_7,empty,average,250,200,5.0,3.0,600.0
F11,tournament_7,empty,average,250,200,5.0,2.0,400.0
F11,tournament_7,empty,average,250,200,5.0,4.0,800.0
F11,tournament_7,empty,average,250,200,5.0,3.0,600.0
F11,tournament_7,empty,strong,250,200,4.640576,7.0,1400.0
F11,tournament_7,empty,strong,250,200,5.0,8.0,1600.0
F11,tournament_7,empty,strong,250,200,5.0,3.0,600.0
F11,tournament_7,empty,strong,250,200,5.0,3.0,600.0
F11,tournament_7,empty,strong,250,200,4.640576,6.0,1200.0
F11,tournament_7,one_point,weak,250,200,5.0,5.0,1000.0
F11,tournament_7,one_point,weak,250,200,5.0,1.0,200.0
F11,tournament_7,one_point,weak,250,200,5.0,3.0,600.0
F11,tournament_7,one_point,weak,250,200,5.0,2.0,400.0
F11,tournament_7,one_point,weak,250,200,5.0,3.0,600.0
F11,tournament_7,one_point,average,250,200,5.0,3.0,600.0
F11,tournament_7,one_point,average,250,200,5.0,4.0,800.0
F11,tournament_7,one_point,average,250,200,5.0,3.0,600.0
F11,tournament_7,one_point,average,250,200,5.0,2.0,400.0
F11,tournament_7,one_point,average,250,200,5.0,5.0,1000.0
F11,tournament_7,one_point,strong,250,200,5.0,4.0,800.0
F11,tournament_7,one_point,strong,250,200,5.0,2.0,400.0
F11,tournament_7,one_point,strong,250,200,4.640576,2.0,400.0
F11,tournament_7,one_point,strong,250,200,5.0,4.0,800.0
F11,tournament_7,one_point,strong,250,200,5.0,3.0,600.0
F11,tournament_7,two_point,weak,250,200,5.0,4.0,800.0
F11,tournament_7,two_point,weak,250,200,5.0,4.0,800.0
F11,tournament_7,two_point,weak,250,200,5.0,2.0,400.0
F11,tournament_7,two_point,weak,250,200,5.0,3.0,600.0
F11,tournament_7,two_point,weak,250,200,5.0,3.0,600.0
F11,tournament_7,two_point,average,250,200,5.0,4.0,800.0
F11,tournament_7,two_point,average,250,200,5.0,2.0,400.0
F11,tournament_7,two_point,average,250,200,5.0,5.0,1000.0
F11,tournament_7,two_point,average,250,200,5.0,2.0,400.0
F11,tournament_7,two_point,average,250,200,5.0,4.0,800.0
F11,tournament_7,two_point,strong,250,200,4.640576,9.0,1800.0
F11,tournament_7,two_point,strong,250,200,5.0,4.0,800.0
F11,tournament_7,two_point,strong,250,200,5.0,3.0,600.0
F11,tournament_7,two_point,strong,250,200,5.0,6.0,1200.0
F11,tournament_7,two_point,strong,250,200,5.0,7.0,1400.0
F11,tournament_7,uniform_2,weak,250,200,5.0,13.0,2600.0
F11,tournament_7,uniform_2,weak,250,200,4.2811520000000005,16.0,3200.0
F11,tournament_7,uniform_2,weak,250,200,4.640576,9.0,1800.0
F11,tournament_7,uniform_2,weak,250,200,5.0,11.0,2200.0
F11,tournament_7,uniform_2,weak,250,200,4.640576,7.0,1400.0
F11,tournament_7,uniform_2,average,250,200,5.0,11.0,2200.0
F11,tournament_7,uniform_2,average,250,200,5.0,3.0,600.0
F11,tournament_7,uniform_2,average,250,200,5.0,3.0,600.0
F11,tournament_7,uniform_2,average,250,200,5.0,9.0,1800.0
F11,tournament_7,uniform_2,average,250,200,5.0,3.0,600.0
F11,tournament_7,uniform_2,strong,250,200,4.2811520000000005,36.0,7200.0
F11,tournament_7,uniform_2,strong,250,200,4.360384,63.0,12600.0
F11,tournament_7,uniform_2,strong,250,200,4.640576,22.0,4400.0
F11,tournament_7,uniform_2,strong,250,200,4.2811520000000005,1.0,200.0
F11,tournament_7,uniform_2,strong,250,200,4.640576,11.0,2200.0
F11,tournament_7,uniform_7,weak,250,200,4.00096,14.0,2800.0
F11,tournament_7,uniform_7,weak,250,200,4.640576,11.0,2200.0
F11,tournament_7,uniform_7,weak,250,200,4.2811520000000005,19.0,3800.0
F11,tournament_7,uniform_7,weak,250,200,4.00096,23.0,4600.0
F11,tournament_7,uniform_7,weak,250,200,4.00096,9.0,1800.0
F11,tournament_7,uniform_7,average,250,200,4.00096,70.0,14000.0
F11,tournament_7,uniform_7,average,250,200,4.2811520000000005,102.0,20400.0
F11,tournament_7,uniform_7,average,250,200,4.2811520000000005,102.0,20400.0
F11,tournament_7,uniform_7,average,250,200,4.640576,53.0,10600.0
F11,tournament_7,uniform_7,average,250,200,4.2811520000000005,74.0,14800.0
F11,tournament_7,uniform_7,strong,250,200,4.2811520000000005,32.0,6400.0
F11,tournament_7,uniform_7,strong,250,200,4.640576,32.0,6400.0
F11,tournament_7,uniform_7,strong,250,200,4.360384,12.0,2400.0
F11,tournament_7,uniform_7,strong,250,200,4.360384,2.0,400.0
F11,tournament_7,uniform_7,strong,250,200,4.00096,25.0,5000.0
F11,tournament_7,uniform_prop_2,weak,250,200,4.640576,3.0,600.0
F11,tournament_7,uniform_prop_2,weak,250,200,5.0,7.0,1400.0
F11,tournament_7,uniform_prop_2,weak,250,200,4.2811520000000005,9.0,1800.0
F11,tournament_7,uniform_prop_2,weak,250,200,4.2811520000000005,104.0,20800.0
F11,tournament_7,uniform_prop_2,weak,250,200,4.640576,4.0,800.0
F11,tournament_7,uniform_prop_2,average,250,200,5.0,8.0,1600.0
F11,tournament_7,uniform_prop_2,average,250,200,5.0,7.0,1400.0
F11,tournament_7,uniform_prop_2,average,250,200,5.0,10.0,2000.0
F11,tournament_7,uniform_prop_2,average,250,200,5.0,4.0,800.0
F11,tournament_7,uniform_prop_2,average,250,200,5.0,14.0,2800.0
F11,tournament_7,uniform_prop_2,strong,250,200,4.640576,31.0,6200.0
